city,date,aqi,quality_level,pm25,pm10,no2,so2,co,o3
武汉,2025-08-19,50.0,excellent,11.0,22.0,12.0,5.0,0.49,76.0
武汉,2025-08-20,39.0,excellent,6.0,15.0,12.0,5.0,0.44,63.0
武汉,2025-08-21,39.0,excellent,7.0,16.0,12.0,4.0,0.45,62.0
武汉,2025-08-22,39.0,excellent,7.0,16.0,11.0,4.0,0.43,60.0
武汉,2025-08-23,37.0,excellent,9.0,22.0,13.0,6.0,0.57,57.0
武汉,2025-08-24,45.0,excellent,11.0,25.0,11.0,10.0,0.58,67.0
武汉,2025-08-25,48.0,excellent,11.0,25.0,17.0,5.0,0.52,66.0
武汉,2025-08-26,59.0,good,15.0,33.0,19.0,5.0,0.67,89.0
武汉,2025-08-27,73.0,good,17.0,34.0,15.0,5.0,0.6,102.0
武汉,2025-08-28,70.0,good,16.0,32.0,16.0,5.0,0.58,98.0
武汉,2025-08-29,56.0,good,18.0,34.0,21.0,4.0,0.58,62.0
武汉,2025-08-30,46.0,excellent,12.0,24.0,11.0,4.0,0.59,75.0
武汉,2025-08-31,41.0,excellent,12.0,21.0,13.0,4.0,0.54,60.0
武汉,2025-09-01,48.0,excellent,10.0,18.0,14.0,4.0,0.59,75.0
武汉,2025-09-02,71.0,good,18.0,35.0,17.0,4.0,0.7,94.0
武汉,2025-09-03,69.0,good,19.0,35.0,20.0,5.0,0.68,81.0
武汉,2025-09-04,55.0,good,18.0,37.0,16.0,5.0,0.68,77.0
武汉,2025-09-05,56.0,good,24.0,42.0,19.0,5.0,0.72,81.0
武汉,2025-09-06,43.0,excellent,15.0,29.0,12.0,5.0,0.64,71.0
武汉,2025-09-07,74.0,good,22.0,44.0,16.0,6.0,0.74,109.0
武汉,2025-09-08,80.0,good,24.0,45.0,18.0,5.0,0.7,79.0
武汉,2025-09-09,34.0,excellent,11.0,23.0,13.0,6.0,0.53,57.0
武汉,2025-09-10,29.0,excellent,16.0,29.0,19.0,6.0,0.77,34.0
武汉,2025-09-11,38.0,excellent,12.0,25.0,16.0,5.0,0.6,58.0
武汉,2025-09-12,28.0,excellent,9.0,21.0,19.0,6.0,0.59,36.0
武汉,2025-09-13,32.0,excellent,13.0,22.0,16.0,5.0,0.48,54.0
武汉,2025-09-14,28.0,excellent,13.0,26.0,22.0,5.0,0.53,30.0
武汉,2025-09-15,34.0,excellent,15.0,30.0,24.0,6.0,0.68,50.0
武汉,2025-09-16,48.0,excellent,21.0,38.0,23.0,5.0,0.6,76.0
武汉,2025-09-17,42.0,excellent,16.0,30.0,19.0,6.0,0.62,55.0
武汉,2025-09-18,32.0,excellent,8.0,16.0,12.0,6.0,0.58,53.0
武汉,2025-09-19,22.0,excellent,8.0,18.0,15.0,5.0,0.6,35.0
武汉,2025-09-20,32.0,excellent,6.0,11.0,11.0,6.0,0.53,59.0
武汉,2025-09-21,32.0,excellent,15.0,27.0,17.0,7.0,0.72,52.0
武汉,2025-09-22,37.0,excellent,23.0,37.0,17.0,6.0,0.73,52.0
武汉,2025-09-23,28.0,excellent,8.0,16.0,13.0,6.0,0.64,42.0
武汉,2025-09-24,30.0,excellent,4.0,8.0,13.0,5.0,0.59,55.0
武汉,2025-09-25,26.0,excellent,7.0,15.0,15.0,5.0,0.63,45.0
武汉,2025-09-26,28.0,excellent,14.0,26.0,20.0,5.0,0.82,43.0
武汉,2025-09-27,38.0,excellent,18.0,38.0,30.0,5.0,0.84,29.0
武汉,2025-09-28,46.0,excellent,24.0,46.0,31.0,5.0,0.81,46.0
武汉,2025-09-29,34.0,excellent,13.0,24.0,17.0,5.0,0.68,47.0
武汉,2025-09-30,29.0,excellent,20.0,28.0,22.0,5.0,0.61,39.0
武汉,2025-10-01,52.0,good,31.0,54.0,28.0,6.0,0.89,50.0
武汉,2025-10-02,44.0,excellent,23.0,44.0,17.0,6.0,0.72,52.0
武汉,2025-10-03,36.0,excellent,7.0,16.0,12.0,6.0,0.48,62.0
武汉,2025-10-04,38.0,excellent,24.0,38.0,18.0,6.0,0.93,60.0
武汉,2025-10-05,61.0,good,44.0,71.0,30.0,6.0,1.01,79.0
武汉,2025-10-06,59.0,good,40.0,68.0,26.0,5.0,0.86,69.0
武汉,2025-10-07,55.0,good,20.0,34.0,16.0,7.0,0.98,67.0
武汉,2025-10-08,54.0,good,36.0,58.0,22.0,8.0,1.05,72.0
武汉,2025-10-09,62.0,good,42.0,63.0,23.0,6.0,0.85,83.0
武汉,2025-10-10,54.0,good,24.0,43.0,23.0,9.0,1.18,53.0
武汉,2025-10-11,38.0,excellent,24.0,38.0,19.0,7.0,0.66,32.0
武汉,2025-10-12,48.0,excellent,27.0,48.0,20.0,7.0,0.68,33.0
武汉,2025-10-13,20.0,excellent,7.0,13.0,16.0,6.0,0.46,35.0
武汉,2025-10-14,31.0,excellent,18.0,27.0,21.0,6.0,0.66,48.0
武汉,2025-10-15,44.0,excellent,29.0,44.0,30.0,6.0,0.81,16.0
武汉,2025-10-16,23.0,excellent,16.0,23.0,17.0,6.0,0.7,34.0
武汉,2025-10-17,28.0,excellent,17.0,28.0,22.0,6.0,0.84,21.0
武汉,2025-10-18,26.0,excellent,4.0,6.0,15.0,5.0,0.52,43.0
武汉,2025-10-19,19.0,excellent,5.0,9.0,13.0,5.0,0.38,36.0
武汉,2025-10-20,22.0,excellent,13.0,19.0,14.0,6.0,0.41,41.0
武汉,2025-10-21,24.0,excellent,10.0,14.0,13.0,6.0,0.36,45.0
武汉,2025-10-22,32.0,excellent,14.0,22.0,16.0,6.0,0.34,59.0
武汉,2025-10-23,43.0,excellent,16.0,27.0,17.0,6.0,0.27,77.0
武汉,2025-10-24,49.0,excellent,19.0,33.0,22.0,7.0,0.43,82.0
武汉,2025-10-25,47.0,excellent,33.0,45.0,26.0,6.0,0.48,49.0
武汉,2025-10-26,60.0,good,43.0,51.0,23.0,5.0,0.48,54.0
武汉,2025-10-27,59.0,good,42.0,57.0,38.0,6.0,0.66,45.0
武汉,2025-10-28,75.0,good,52.0,70.0,34.0,7.0,0.76,98.0
武汉,2025-10-29,82.0,good,61.0,78.0,36.0,7.0,0.87,72.0
武汉,2025-10-30,55.0,good,39.0,47.0,25.0,5.0,0.59,54.0
武汉,2025-10-31,42.0,excellent,28.0,42.0,34.0,6.0,0.57,39.0
武汉,2025-11-01,74.0,good,54.0,75.0,41.0,6.0,0.72,29.0
武汉,2025-11-02,74.0,good,54.0,76.0,36.0,6.0,0.85,38.0
武汉,2025-11-03,61.0,good,44.0,65.0,32.0,7.0,0.73,69.0
武汉,2025-11-04,64.0,good,46.0,67.0,30.0,8.0,0.76,73.0
武汉,2025-11-05,69.0,good,50.0,65.0,26.0,8.0,0.71,72.0
武汉,2025-11-06,112.0,lightly_polluted,85.0,92.0,25.0,6.0,0.86,42.0
武汉,2025-11-07,35.0,excellent,23.0,33.0,28.0,5.0,0.8,15.0
武汉,2025-11-08,26.0,excellent,16.0,20.0,15.0,5.0,0.62,52.0
武汉,2025-11-09,41.0,excellent,29.0,38.0,19.0,5.0,0.63,62.0
武汉,2025-11-10,48.0,excellent,32.0,48.0,23.0,6.0,0.74,56.0
武汉,2025-11-11,58.0,good,36.0,66.0,25.0,7.0,0.69,72.0
武汉,2025-11-12,40.0,excellent,18.0,35.0,23.0,6.0,0.54,66.0
武汉,2025-11-13,44.0,excellent,22.0,42.0,28.0,6.0,0.55,68.0
武汉,2025-11-14,62.0,good,45.0,68.0,44.0,8.0,0.85,71.0
武汉,2025-11-15,90.0,good,67.0,98.0,60.0,7.0,1.16,55.0
武汉,2025-11-16,90.0,good,67.0,98.0,60.0,9.0,1.18,64.0
武汉,2025-11-17,52.0,good,32.0,53.0,19.0,5.0,0.46,46.0
武汉,2025-11-18,24.0,excellent,12.0,22.0,19.0,6.0,0.34,37.0
武汉,2025-11-19,42.0,excellent,18.0,28.0,34.0,6.0,0.36,32.0
武汉,2025-11-20,59.0,good,31.0,43.0,47.0,7.0,0.46,32.0
武汉,2025-11-21,80.0,good,46.0,60.0,64.0,7.0,0.65,30.0
武汉,2025-11-22,89.0,good,66.0,85.0,68.0,8.0,1.02,38.0
武汉,2025-11-23,102.0,lightly_polluted,77.0,95.0,64.0,7.0,0.97,37.0
武汉,2025-11-24,75.0,good,55.0,81.0,35.0,6.0,0.66,45.0
武汉,2025-11-25,88.0,good,34.0,126.0,30.0,6.0,0.51,44.0
武汉,2025-11-26,72.0,good,40.0,94.0,57.0,8.0,0.75,27.0
武汉,2025-11-27,103.0,lightly_polluted,39.0,156.0,37.0,6.0,0.43,41.0
武汉,2025-11-28,85.0,good,40.0,120.0,45.0,8.0,0.71,35.0
武汉,2025-11-29,70.0,good,42.0,90.0,54.0,9.0,0.87,32.0
武汉,2025-11-30,79.0,good,58.0,92.0,61.0,10.0,1.03,39.0
武汉,2025-12-01,95.0,good,71.0,117.0,39.0,9.0,0.9,59.0
武汉,2025-12-02,88.0,good,58.0,125.0,28.0,7.0,0.73,54.0
武汉,2025-12-03,59.0,good,33.0,68.0,25.0,7.0,0.52,50.0
武汉,2025-12-04,71.0,good,52.0,77.0,45.0,9.0,0.77,24.0
武汉,2025-12-05,75.0,good,55.0,80.0,49.0,8.0,0.8,29.0
武汉,2025-12-06,88.0,good,65.0,85.0,51.0,7.0,0.83,37.0
武汉,2025-12-07,112.0,lightly_polluted,85.0,109.0,58.0,9.0,1.12,41.0
武汉,2025-12-08,116.0,lightly_polluted,88.0,116.0,51.0,10.0,1.09,49.0
武汉,2025-12-09,134.0,lightly_polluted,102.0,130.0,53.0,9.0,1.09,58.0
武汉,2025-12-10,131.0,lightly_polluted,100.0,136.0,69.0,8.0,1.3,31.0
武汉,2025-12-11,153.0,moderately_polluted,117.0,148.0,51.0,8.0,1.25,56.0
武汉,2025-12-12,111.0,lightly_polluted,84.0,102.0,22.0,6.0,0.79,40.0
武汉,2025-12-13,32.0,excellent,22.0,32.0,20.0,5.0,0.5,38.0
武汉,2025-12-14,49.0,excellent,26.0,49.0,31.0,6.0,0.64,42.0
武汉,2025-12-15,60.0,good,39.0,69.0,47.0,8.0,0.95,25.0
武汉,2025-12-16,72.0,good,53.0,81.0,57.0,9.0,1.09,28.0
武汉,2025-12-17,150.0,lightly_polluted,115.0,133.0,27.0,7.0,0.94,63.0
武汉,2025-12-18,193.0,moderately_polluted,145.0,169.0,42.0,7.0,1.25,53.0
武汉,2025-12-19,129.0,lightly_polluted,98.0,128.0,45.0,8.0,1.25,52.0
武汉,2025-12-20,154.0,moderately_polluted,118.0,135.0,27.0,7.0,1.1,63.0
武汉,2025-12-21,49.0,excellent,34.0,39.0,16.0,6.0,0.76,47.0
武汉,2025-12-22,43.0,excellent,30.0,39.0,23.0,6.0,0.78,33.0
武汉,2025-12-23,51.0,good,36.0,36.0,24.0,5.0,0.88,16.0
武汉,2025-12-24,95.0,good,71.0,70.0,24.0,5.0,0.94,18.0
武汉,2025-12-25,62.0,good,45.0,58.0,21.0,6.0,0.76,51.0
武汉,2025-12-26,65.0,good,47.0,63.0,30.0,8.0,0.84,48.0
武汉,2025-12-27,75.0,good,55.0,70.0,46.0,8.0,0.95,36.0
武汉,2025-12-28,90.0,good,67.0,85.0,58.0,8.0,1.23,31.0
武汉,2025-12-29,94.0,good,70.0,85.0,54.0,8.0,1.15,37.0
武汉,2025-12-30,140.0,lightly_polluted,107.0,122.0,33.0,9.0,1.14,70.0
武汉,2025-12-31,81.0,good,60.0,72.0,17.0,6.0,0.8,57.0
沈阳,2025-01-01,46.0,excellent,25.0,46.0,31.0,13.0,0.68,38.0
沈阳,2025-01-02,47.0,excellent,29.0,47.0,36.0,13.0,0.73,32.0
沈阳,2025-01-03,58.0,good,41.0,66.0,43.0,15.0,0.88,26.0
沈阳,2025-01-04,75.0,good,55.0,90.0,50.0,19.0,1.48,21.0
沈阳,2025-01-05,125.0,lightly_polluted,95.0,133.0,48.0,15.0,1.43,19.0
沈阳,2025-01-06,121.0,lightly_polluted,92.0,117.0,48.0,15.0,1.12,23.0
沈阳,2025-01-07,42.0,excellent,23.0,39.0,34.0,12.0,0.7,33.0
沈阳,2025-01-08,38.0,excellent,18.0,38.0,18.0,9.0,0.57,47.0
沈阳,2025-01-09,45.0,excellent,27.0,45.0,32.0,11.0,0.7,32.0
沈阳,2025-01-10,79.0,good,58.0,85.0,50.0,14.0,1.17,19.0
沈阳,2025-01-11,106.0,lightly_polluted,80.0,114.0,55.0,14.0,1.48,21.0
沈阳,2025-01-12,125.0,lightly_polluted,95.0,131.0,64.0,18.0,1.62,17.0
沈阳,2025-01-13,100.0,good,75.0,113.0,59.0,20.0,1.73,18.0
沈阳,2025-01-14,56.0,good,24.0,62.0,28.0,12.0,0.66,38.0
沈阳,2025-01-15,49.0,excellent,19.0,49.0,26.0,13.0,0.69,37.0
沈阳,2025-01-16,54.0,good,31.0,58.0,39.0,15.0,0.96,31.0
沈阳,2025-01-17,70.0,good,43.0,89.0,44.0,18.0,1.29,32.0
沈阳,2025-01-18,69.0,good,49.0,88.0,35.0,14.0,1.03,49.0
沈阳,2025-01-19,59.0,good,42.0,65.0,38.0,13.0,0.86,41.0
沈阳,2025-01-20,75.0,good,55.0,82.0,56.0,15.0,1.29,27.0
沈阳,2025-01-21,75.0,good,55.0,81.0,44.0,13.0,1.2,31.0
沈阳,2025-01-22,86.0,good,64.0,93.0,43.0,13.0,1.11,29.0
沈阳,2025-01-23,122.0,lightly_polluted,93.0,125.0,53.0,14.0,1.56,25.0
沈阳,2025-01-24,99.0,good,74.0,99.0,43.0,15.0,1.16,38.0
沈阳,2025-01-25,96.0,good,72.0,94.0,42.0,14.0,1.08,38.0
沈阳,2025-01-26,129.0,lightly_polluted,98.0,125.0,58.0,17.0,1.83,19.0
沈阳,2025-01-27,139.0,lightly_polluted,106.0,180.0,26.0,11.0,1.24,54.0
沈阳,2025-01-28,70.0,good,21.0,91.0,14.0,9.0,0.6,60.0
沈阳,2025-01-29,96.0,good,72.0,101.0,22.0,18.0,0.72,56.0
沈阳,2025-01-30,96.0,good,72.0,84.0,38.0,15.0,1.12,40.0
沈阳,2025-01-31,101.0,lightly_polluted,76.0,89.0,43.0,17.0,1.43,40.0
沈阳,2025-02-01,101.0,lightly_polluted,76.0,87.0,49.0,16.0,1.33,39.0
沈阳,2025-02-02,156.0,moderately_polluted,119.0,133.0,49.0,14.0,1.43,50.0
沈阳,2025-02-03,51.0,good,36.0,47.0,25.0,12.0,0.68,54.0
沈阳,2025-02-04,39.0,excellent,27.0,38.0,31.0,11.0,0.75,46.0
沈阳,2025-02-05,54.0,good,38.0,48.0,37.0,12.0,0.9,42.0
沈阳,2025-02-06,71.0,good,52.0,65.0,40.0,18.0,1.3,45.0
沈阳,2025-02-07,48.0,excellent,16.0,48.0,21.0,9.0,0.51,56.0
沈阳,2025-02-08,50.0,excellent,19.0,51.0,31.0,11.0,0.63,46.0
沈阳,2025-02-09,65.0,good,47.0,67.0,51.0,15.0,1.05,31.0
沈阳,2025-02-10,71.0,good,52.0,72.0,50.0,18.0,1.42,37.0
沈阳,2025-02-11,65.0,good,47.0,65.0,28.0,14.0,0.98,72.0
沈阳,2025-02-12,40.0,excellent,26.0,40.0,21.0,12.0,0.54,58.0
沈阳,2025-02-13,84.0,good,62.0,97.0,46.0,18.0,1.23,30.0
沈阳,2025-02-14,102.0,lightly_polluted,77.0,124.0,67.0,27.0,2.1,27.0
沈阳,2025-02-15,104.0,lightly_polluted,78.0,110.0,35.0,15.0,1.15,72.0
沈阳,2025-02-16,49.0,excellent,27.0,49.0,20.0,10.0,0.59,64.0
沈阳,2025-02-17,35.0,excellent,11.0,31.0,15.0,9.0,0.5,61.0
沈阳,2025-02-18,34.0,excellent,12.0,27.0,19.0,9.0,0.53,55.0
沈阳,2025-02-19,42.0,excellent,23.0,40.0,34.0,9.0,0.72,39.0
沈阳,2025-02-20,42.0,excellent,24.0,40.0,34.0,10.0,0.71,40.0
沈阳,2025-02-21,45.0,excellent,26.0,41.0,36.0,11.0,0.73,40.0
沈阳,2025-02-22,44.0,excellent,27.0,44.0,33.0,11.0,0.7,45.0
沈阳,2025-02-23,41.0,excellent,23.0,38.0,33.0,12.0,0.66,46.0
沈阳,2025-02-24,58.0,good,37.0,65.0,38.0,17.0,1.19,46.0
沈阳,2025-02-25,81.0,good,30.0,112.0,23.0,11.0,0.75,65.0
沈阳,2025-02-26,74.0,good,28.0,97.0,33.0,14.0,0.84,57.0
沈阳,2025-02-27,91.0,good,68.0,120.0,28.0,13.0,1.01,93.0
沈阳,2025-02-28,138.0,lightly_polluted,105.0,133.0,29.0,14.0,1.2,114.0
沈阳,2025-03-01,86.0,good,64.0,83.0,30.0,12.0,1.05,68.0
沈阳,2025-03-02,34.0,excellent,17.0,34.0,20.0,9.0,0.55,61.0
沈阳,2025-03-03,41.0,excellent,26.0,41.0,26.0,10.0,0.6,66.0
沈阳,2025-03-04,58.0,good,41.0,63.0,44.0,17.0,1.03,48.0
沈阳,2025-03-05,91.0,good,68.0,92.0,50.0,18.0,1.05,47.0
沈阳,2025-03-06,81.0,good,60.0,84.0,45.0,14.0,0.8,54.0
沈阳,2025-03-07,74.0,good,54.0,85.0,46.0,18.0,1.09,56.0
沈阳,2025-03-08,82.0,good,61.0,89.0,34.0,15.0,0.89,82.0
沈阳,2025-03-09,114.0,lightly_polluted,86.0,115.0,38.0,14.0,1.12,81.0
沈阳,2025-03-10,91.0,good,68.0,97.0,20.0,10.0,0.83,115.0
沈阳,2025-03-11,66.0,good,48.0,65.0,20.0,11.0,0.84,103.0
沈阳,2025-03-12,76.0,good,28.0,101.0,19.0,10.0,0.59,74.0
沈阳,2025-03-13,58.0,good,23.0,67.0,29.0,9.0,0.54,67.0
沈阳,2025-03-14,58.0,good,40.0,66.0,36.0,10.0,0.73,55.0
沈阳,2025-03-15,50.0,excellent,32.0,50.0,21.0,8.0,0.55,72.0
沈阳,2025-03-16,52.0,good,35.0,53.0,28.0,10.0,0.57,64.0
沈阳,2025-03-17,81.0,good,60.0,85.0,41.0,12.0,0.83,54.0
沈阳,2025-03-18,61.0,good,44.0,61.0,29.0,10.0,0.63,65.0
沈阳,2025-03-19,69.0,good,50.0,75.0,38.0,17.0,0.97,66.0
沈阳,2025-03-20,75.0,good,55.0,82.0,36.0,16.0,0.94,81.0
沈阳,2025-03-21,66.0,good,48.0,80.0,41.0,16.0,1.0,59.0
沈阳,2025-03-22,78.0,good,57.0,96.0,49.0,19.0,1.16,64.0
沈阳,2025-03-23,169.0,moderately_polluted,128.0,175.0,50.0,21.0,1.44,99.0
沈阳,2025-03-24,66.0,good,33.0,81.0,23.0,10.0,0.63,84.0
沈阳,2025-03-25,100.0,good,75.0,124.0,35.0,13.0,0.93,69.0
沈阳,2025-03-26,161.0,moderately_polluted,123.0,150.0,45.0,15.0,1.31,54.0
沈阳,2025-03-27,49.0,excellent,21.0,49.0,17.0,9.0,0.49,74.0
沈阳,2025-03-28,40.0,excellent,10.0,28.0,11.0,8.0,0.4,74.0
沈阳,2025-03-29,40.0,excellent,12.0,30.0,14.0,8.0,0.43,71.0
沈阳,2025-03-30,44.0,excellent,18.0,30.0,16.0,10.0,0.47,78.0
沈阳,2025-03-31,59.0,good,42.0,68.0,25.0,15.0,0.83,86.0
沈阳,2025-04-01,85.0,good,63.0,103.0,28.0,10.0,0.87,90.0
沈阳,2025-04-02,60.0,good,42.0,54.0,26.0,8.0,0.71,96.0
沈阳,2025-04-03,71.0,good,52.0,68.0,39.0,12.0,0.99,73.0
沈阳,2025-04-04,68.0,good,39.0,60.0,22.0,11.0,0.78,104.0
沈阳,2025-04-05,49.0,excellent,26.0,36.0,18.0,11.0,0.64,80.0
沈阳,2025-04-06,59.0,good,42.0,53.0,30.0,11.0,0.79,60.0
沈阳,2025-04-07,68.0,good,44.0,87.0,26.0,10.0,0.88,81.0
沈阳,2025-04-08,64.0,good,41.0,78.0,25.0,9.0,0.6,95.0
沈阳,2025-04-09,88.0,good,65.0,94.0,45.0,16.0,1.13,72.0
沈阳,2025-04-10,76.0,good,56.0,83.0,29.0,17.0,1.08,101.0
沈阳,2025-04-11,85.0,good,30.0,62.0,20.0,14.0,0.68,119.0
沈阳,2025-04-12,52.0,good,14.0,33.0,20.0,8.0,0.62,82.0
沈阳,2025-04-13,35.0,excellent,10.0,16.0,14.0,7.0,0.47,67.0
沈阳,2025-04-14,38.0,excellent,17.0,21.0,19.0,7.0,0.66,62.0
沈阳,2025-04-15,52.0,good,37.0,50.0,35.0,9.0,0.86,59.0
沈阳,2025-04-16,58.0,good,41.0,65.0,35.0,13.0,1.13,85.0
沈阳,2025-04-17,74.0,good,48.0,78.0,43.0,14.0,0.98,80.0
沈阳,2025-04-18,47.0,excellent,26.0,37.0,24.0,8.0,0.53,74.0
沈阳,2025-04-19,39.0,excellent,27.0,39.0,31.0,9.0,0.86,62.0
沈阳,2025-04-20,50.0,excellent,26.0,44.0,28.0,14.0,0.98,75.0
沈阳,2025-04-21,54.0,good,33.0,57.0,33.0,17.0,0.92,82.0
沈阳,2025-04-22,48.0,excellent,14.0,23.0,19.0,7.0,0.51,79.0
沈阳,2025-04-23,52.0,good,24.0,54.0,28.0,13.0,0.83,72.0
沈阳,2025-04-24,66.0,good,27.0,81.0,14.0,7.0,0.5,69.0
沈阳,2025-04-25,51.0,good,25.0,52.0,19.0,9.0,0.52,72.0
沈阳,2025-04-26,58.0,good,36.0,67.0,35.0,14.0,0.75,78.0
沈阳,2025-04-27,62.0,good,20.0,49.0,13.0,9.0,0.5,88.0
沈阳,2025-04-28,54.0,good,31.0,57.0,17.0,8.0,0.55,81.0
沈阳,2025-04-29,68.0,good,38.0,83.0,26.0,18.0,0.88,108.0
沈阳,2025-04-30,70.0,good,38.0,77.0,24.0,12.0,0.86,103.0
沈阳,2025-05-01,46.0,excellent,12.0,24.0,16.0,8.0,0.58,79.0
沈阳,2025-05-02,36.0,excellent,20.0,36.0,25.0,12.0,0.85,55.0
沈阳,2025-05-03,42.0,excellent,14.0,41.0,17.0,8.0,0.51,66.0
沈阳,2025-05-04,48.0,excellent,18.0,48.0,23.0,9.0,0.49,63.0
沈阳,2025-05-05,45.0,excellent,24.0,45.0,32.0,13.0,0.89,52.0
沈阳,2025-05-06,45.0,excellent,22.0,35.0,28.0,9.0,0.65,68.0
沈阳,2025-05-07,55.0,good,35.0,56.0,26.0,13.0,0.86,86.0
沈阳,2025-05-08,61.0,good,21.0,53.0,13.0,11.0,0.56,103.0
沈阳,2025-05-09,56.0,good,30.0,62.0,21.0,11.0,0.59,79.0
沈阳,2025-05-10,52.0,good,23.0,48.0,18.0,6.0,0.5,88.0
沈阳,2025-05-11,62.0,good,43.0,73.0,35.0,13.0,0.91,89.0
沈阳,2025-05-12,98.0,good,40.0,70.0,19.0,11.0,0.75,139.0
沈阳,2025-05-13,103.0,lightly_polluted,32.0,77.0,14.0,9.0,0.63,155.0
沈阳,2025-05-14,74.0,good,36.0,59.0,18.0,7.0,0.63,94.0
沈阳,2025-05-15,50.0,excellent,33.0,51.0,17.0,7.0,0.6,88.0
沈阳,2025-05-16,66.0,good,19.0,47.0,18.0,11.0,0.65,97.0
沈阳,2025-05-17,50.0,excellent,18.0,32.0,13.0,6.0,0.48,77.0
沈阳,2025-05-18,42.0,excellent,17.0,32.0,17.0,9.0,0.5,72.0
沈阳,2025-05-19,70.0,good,25.0,45.0,17.0,10.0,0.68,103.0
沈阳,2025-05-20,63.0,good,32.0,54.0,24.0,9.0,0.85,86.0
沈阳,2025-05-21,52.0,good,33.0,53.0,25.0,6.0,0.59,77.0
沈阳,2025-05-22,66.0,good,48.0,74.0,29.0,7.0,0.72,73.0
沈阳,2025-05-23,51.0,good,19.0,36.0,21.0,7.0,0.55,77.0
沈阳,2025-05-24,57.0,good,32.0,64.0,27.0,14.0,0.82,73.0
沈阳,2025-05-25,49.0,excellent,23.0,43.0,33.0,7.0,0.65,70.0
沈阳,2025-05-26,71.0,good,32.0,63.0,38.0,18.0,0.92,92.0
沈阳,2025-05-27,109.0,lightly_polluted,31.0,54.0,24.0,13.0,0.87,133.0
沈阳,2025-05-28,115.0,lightly_polluted,32.0,54.0,27.0,13.0,0.85,134.0
沈阳,2025-05-29,114.0,lightly_polluted,32.0,52.0,24.0,16.0,0.81,146.0
沈阳,2025-05-30,129.0,lightly_polluted,35.0,63.0,27.0,14.0,0.92,157.0
沈阳,2025-05-31,124.0,lightly_polluted,35.0,63.0,28.0,18.0,0.93,144.0
沈阳,2025-06-01,53.0,good,16.0,39.0,29.0,7.0,0.58,69.0
沈阳,2025-06-02,72.0,good,28.0,62.0,35.0,15.0,0.93,82.0
沈阳,2025-06-03,40.0,excellent,15.0,35.0,19.0,10.0,0.67,64.0
沈阳,2025-06-04,46.0,excellent,7.0,19.0,18.0,7.0,0.44,75.0
沈阳,2025-06-05,78.0,good,16.0,51.0,26.0,12.0,0.71,114.0
沈阳,2025-06-06,83.0,good,20.0,40.0,27.0,8.0,0.71,98.0
沈阳,2025-06-07,52.0,good,8.0,18.0,20.0,6.0,0.43,79.0
沈阳,2025-06-08,72.0,good,16.0,39.0,33.0,18.0,0.8,100.0
沈阳,2025-06-09,89.0,good,21.0,42.0,29.0,15.0,0.81,85.0
沈阳,2025-06-10,31.0,excellent,10.0,20.0,24.0,6.0,0.53,43.0
沈阳,2025-06-11,46.0,excellent,15.0,29.0,32.0,8.0,0.62,70.0
沈阳,2025-06-12,68.0,good,13.0,35.0,30.0,11.0,0.86,91.0
沈阳,2025-06-13,78.0,good,10.0,29.0,17.0,11.0,0.59,115.0
沈阳,2025-06-14,64.0,good,21.0,37.0,18.0,9.0,0.74,96.0
沈阳,2025-06-15,57.0,good,7.0,15.0,17.0,5.0,0.7,48.0
沈阳,2025-06-16,53.0,good,8.0,19.0,15.0,7.0,0.75,97.0
沈阳,2025-06-17,75.0,good,18.0,34.0,22.0,10.0,0.9,105.0
沈阳,2025-06-18,72.0,good,18.0,36.0,23.0,12.0,0.9,104.0
沈阳,2025-06-19,62.0,good,20.0,39.0,24.0,9.0,0.88,81.0
沈阳,2025-06-20,38.0,excellent,13.0,24.0,17.0,4.0,0.59,60.0
沈阳,2025-06-21,44.0,excellent,8.0,18.0,27.0,8.0,0.54,63.0
沈阳,2025-06-22,60.0,good,15.0,31.0,27.0,11.0,0.92,86.0
沈阳,2025-06-23,88.0,good,22.0,43.0,37.0,16.0,0.99,109.0
沈阳,2025-06-24,109.0,lightly_polluted,25.0,47.0,37.0,13.0,1.03,123.0
沈阳,2025-06-25,107.0,lightly_polluted,28.0,54.0,46.0,9.0,0.92,112.0
沈阳,2025-06-26,97.0,good,22.0,43.0,25.0,8.0,0.98,111.0
沈阳,2025-06-27,46.0,excellent,26.0,41.0,28.0,6.0,1.11,66.0
沈阳,2025-06-28,33.0,excellent,16.0,25.0,18.0,5.0,0.98,50.0
沈阳,2025-06-29,59.0,good,20.0,30.0,12.0,6.0,0.87,88.0
沈阳,2025-06-30,35.0,excellent,7.0,16.0,14.0,4.0,0.8,45.0
沈阳,2025-07-01,36.0,excellent,12.0,19.0,12.0,4.0,0.8,58.0
沈阳,2025-07-02,44.0,excellent,17.0,24.0,11.0,4.0,0.9,73.0
沈阳,2025-07-03,34.0,excellent,8.0,16.0,15.0,4.0,0.82,49.0
沈阳,2025-07-04,29.0,excellent,12.0,22.0,17.0,3.0,0.98,40.0
沈阳,2025-07-05,41.0,excellent,13.0,23.0,12.0,4.0,0.82,66.0
沈阳,2025-07-06,48.0,excellent,8.0,17.0,16.0,4.0,0.56,74.0
沈阳,2025-07-07,62.0,good,12.0,28.0,26.0,5.0,0.78,83.0
沈阳,2025-07-08,64.0,good,20.0,37.0,23.0,5.0,0.98,80.0
